date,005930,000660,005380,005490,035420,051910,105560,012330,015760,032830,068270,091990,130960,263750,086900,003670,034230,036490,253450,046890,151910
2016-11-29,606446802000.0,75365152000.0,41993052000.0,480036816000.0,45353421000.0,33511958000.0,42315798050.0,31199064000.0,52610511600.0,41836872000.0,21820549382.0,,27024790100.0,,12778623900.0,3252144000.0,7804718700.0,5577062400.0,,6092943450.0,0.0
2016-11-30,996449184000.0,185564979600.0,158106011000.0,149827494500.0,134532426000.0,47531931000.0,64564812600.0,44021208000.0,69060544500.0,40246104000.0,28918346058.0,,16464513600.0,,8852538600.0,4849652500.0,52730916200.0,3749724000.0,,3327967800.0,0.0
2016-12-01,543426543000.0,154310377000.0,63143784000.0,81291119000.0,79350568000.0,41902798500.0,40816137600.0,43369230000.0,113802119500.0,18144604000.0,34273857218.0,,24635161200.0,,7863306800.0,1279047000.0,4523049400.0,4359970300.0,,5062121400.0,0.0
2016-12-02,530290893000.0,188438617200.0,53877262500.0,58122955000.0,60369800000.0,42799720000.0,37539642000.0,25215460000.0,101683167300.0,18501768000.0,44225704589.0,,12876425600.0,,8265164000.0,1410084300.0,3610948400.0,6018717500.0,,10280617250.0,0.0
2016-12-05,291530856000.0,75622923600.0,32724006000.0,43479866000.0,62750376000.0,34134733000.0,30877320600.0,20666751000.0,52633324800.0,13328377500.0,37422218365.0,,15802189800.0,,5768970000.0,665807850.0,13460529600.0,6266340600.0,,5209503600.0,0.0
2016-12-06,489502928000.0,140077738000.0,51154740000.0,110183557000.0,74497752000.0,86313172000.0,46928480000.0,37983015000.0,57861848400.0,21478177500.0,29571780600.0,,13065211800.0,,6738153800.0,1965643350.0,5077861800.0,6586783000.0,,6504941100.0,0.0
2016-12-07,340353356000.0,89792697250.0,38101381500.0,159484515000.0,39675750000.0,53023640000.0,48430577700.0,30615108000.0,42197708400.0,20937846000.0,47110922155.0,,28165447200.0,,16883011600.0,1249079000.0,7057764600.0,4881979200.0,,3924934650.0,0.0
2016-12-08,589359290000.0,153233511250.0,126330158000.0,213342093000.0,108529548000.0,114426144000.0,97892764800.0,60685559000.0,73731679600.0,32688714000.0,47072045360.0,,15753888000.0,,21043776400.0,2250250350.0,6205940400.0,8117586000.0,,7778369250.0,0.0
2016-12-09,379227220000.0,136651333000.0,93228192000.0,82445058000.0,65841600000.0,53323533000.0,55948415600.0,43740179000.0,134426825100.0,11668293000.0,34173043236.0,,26964273000.0,,21504600000.0,3914457950.0,8136454700.0,3862699200.0,,5407157700.0,0.0
2016-12-12,399962328000.0,65258681700.0,54632126500.0,113236452500.0,47932632000.0,56226821000.0,22347611900.0,24865512000.0,74723451750.0,14001887500.0,21280999108.0,,27739358000.0,,8572662400.0,2036336400.0,4358715000.0,8094375900.0,,4995603000.0,0.0
2016-12-13,412694774000.0,81941692400.0,41170285000.0,168138376000.0,47786442000.0,46969502000.0,47746955800.0,22507896000.0,72543054100.0,15216602500.0,50705512612.0,,16759459200.0,,6737007600.0,2662267600.0,3255500800.0,15970648000.0,,4315898100.0,0.0
2016-12-14,264954254000.0,92190961800.0,37508604000.0,100482735000.0,41422095000.0,48922549000.0,37524231150.0,27170762500.0,81023680000.0,16340108000.0,47466031860.0,,27517468200.0,,8401190400.0,2422116000.0,3799066500.0,11492180000.0,,6312274800.0,0.0
2016-12-15,203113489000.0,83395240800.0,40574654000.0,70245775500.0,65995704000.0,64495772000.0,41105046400.0,28260638500.0,47384531200.0,19191249000.0,39536828912.0,,27378977600.0,,8049685000.0,1723291650.0,3925138500.0,10327352800.0,,6601174900.0,0.0
2016-12-16,421272522000.0,97477537600.0,73065496500.0,93484408500.0,80778126000.0,40917769000.0,80039691900.0,48090426000.0,52562482400.0,27547560000.0,69081475869.0,,39525614600.0,,5906726500.0,562864500.0,5156594200.0,7018792000.0,,3352247000.0,0.0
2016-12-19,195145220000.0,90173309100.0,41729256000.0,101361986000.0,38231200000.0,91496586000.0,37032249750.0,22864712500.0,42968191100.0,10905450000.0,90311158245.0,,26435732400.0,,5913636000.0,920613200.0,4852244000.0,17657460000.0,,3124896900.0,0.0
